COUNTYFP,unemployment_rate,cases_avg_per_100k,deaths_avg_per_100k,party,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
34013,12.157142857142858,2440.41,235.11000000000004,DEMOCRAT,0.035,0.014,0.085,0.183,0.682
34015,10.414285714285713,1025.6000000000001,68.05,DEMOCRAT,0.047,0.01,0.052,0.145,0.746
34017,11.171428571428573,2909.08,204.57000000000002,DEMOCRAT,0.022,0.019,0.077,0.211,0.67
34019,8.071428571428571,909.5399999999998,61.110000000000014,REPUBLICAN,0.007,0.038,0.065,0.085,0.804
34021,7.942857142857143,2183.43,159.54,DEMOCRAT,0.017,0.014,0.05,0.162,0.757
34023,9.514285714285714,2157.52,148.57000000000002,DEMOCRAT,0.02,0.016,0.054,0.146,0.765
34025,9.928571428571429,1607.72,125.10000000000001,REPUBLICAN,0.01,0.022,0.041,0.164,0.764
34027,8.571428571428573,1471.54,141.61,DEMOCRAT,0.023,0.018,0.049,0.191,0.72
34029,10.842857142857143,1694.13,157.44000000000005,REPUBLICAN,0.012,0.056,0.055,0.104,0.772
34031,13.428571428571429,3468.0,220.35000000000002,DEMOCRAT,0.029,0.015,0.063,0.138,0.756
34033,10.471428571428572,1394.5700000000002,126.59000000000002,REPUBLICAN,0.041,0.043,0.036,0.154,0.726
34035,8.485714285714286,1574.5000000000002,149.10999999999996,DEMOCRAT,0.016,0.027,0.046,0.12,0.791
34037,10.585714285714284,934.25,115.32,REPUBLICAN,0.02,0.026,0.029,0.205,0.72
34039,10.6,3102.02,220.03,DEMOCRAT,0.012,0.011,0.059,0.202,0.716
34041,9.614285714285714,1273.07,161.01000000000002,REPUBLICAN,0.035,0.02,0.044,0.152,0.749
35001,8.214285714285714,668.5,16.85,DEMOCRAT,0.036,0.014,0.057,0.135,0.758
35003,7.928571428571429,113.39999999999998,28.35,REPUBLICAN,0.054,0.039,0.036,0.109,0.762
35005,7.885714285714285,468.61,6.820000000000001,REPUBLICAN,0.074,0.04,0.108,0.144,0.634
35006,8.957142857142857,1897.64,63.97,DEMOCRAT,0.003,0.059,0.014,0.085,0.839
35007,7.314285714285715,128.28000000000003,8.4,REPUBLICAN,0.041,0.019,0.091,0.106,0.743
35009,5.471428571428571,840.6199999999998,4.06,REPUBLICAN,0.011,0.129,0.111,0.209,0.54
35011,4.9142857142857155,0.0,0.0,REPUBLICAN,0.036,0.069,0.085,0.098,0.712
35013,8.742857142857142,961.62,8.520000000000001,DEMOCRAT,0.011,0.044,0.036,0.097,0.812
35015,6.100000000000001,411.81999999999994,4.32,REPUBLICAN,0.2,0.07,0.092,0.239,0.399
35017,8.371428571428572,261.38999999999993,5.830000000000002,DEMOCRAT,0.043,0.031,0.15,0.205,0.572
35019,6.3,697.6099999999999,0.0,DEMOCRAT,0.014,0.049,0.072,0.098,0.766
35021,4.042857142857143,160.01999999999998,0.0,REPUBLICAN,0.057,0.152,0.062,0.115,0.614
35023,5.8571428571428585,2106.4100000000008,0.0,REPUBLICAN,0.056,0.037,0.186,0.153,0.569
35025,9.514285714285714,793.12,3.8000000000000003,REPUBLICAN,0.112,0.024,0.115,0.331,0.418
35027,8.971428571428572,423.4,5.109999999999999,REPUBLICAN,0.04,0.012,0.055,0.162,0.731
35028,4.014285714285714,89.33,0.0,DEMOCRAT,0.001,0.041,0.076,0.173,0.709
35029,16.8,884.0200000000001,12.6,REPUBLICAN,0.105,0.046,0.024,0.11,0.715
35031,9.885714285714286,5518.180000000002,302.05999999999995,DEMOCRAT,0.01,0.06,0.008,0.202,0.721
35033,8.442857142857145,163.26999999999998,0.0,DEMOCRAT,0.002,0.027,0.067,0.098,0.806
35035,8.385714285714286,1638.43,14.7,REPUBLICAN,0.074,0.03,0.143,0.158,0.595
35037,7.07142857142857,385.98,12.110000000000001,REPUBLICAN,0.049,0.152,0.07,0.159,0.571
35039,8.171428571428573,736.6299999999999,8.45,DEMOCRAT,0.007,0.054,0.102,0.162,0.675
35041,6.171428571428572,706.95,5.390000000000001,REPUBLICAN,0.009,0.154,0.089,0.146,0.602
35043,8.685714285714285,704.3700000000001,22.459999999999994,DEMOCRAT,0.017,0.015,0.096,0.11,0.762
35045,10.028571428571428,2378.7999999999997,143.96,REPUBLICAN,0.057,0.015,0.118,0.255,0.555
35047,8.457142857142857,158.87,0.0,DEMOCRAT,0.004,0.02,0.057,0.119,0.8
35049,8.414285714285713,350.63,2.04,DEMOCRAT,0.008,0.016,0.031,0.143,0.803
35051,9.5,264.27,0.0,REPUBLICAN,0.03,0.039,0.033,0.239,0.659
35053,7.371428571428571,462.6,30.960000000000008,DEMOCRAT,0.002,0.008,0.05,0.193,0.746
35055,11.928571428571429,283.05,3.08,DEMOCRAT,0.006,0.041,0.055,0.113,0.785
35057,9.585714285714285,685.61,6.44,REPUBLICAN,0.097,0.005,0.035,0.167,0.696
35059,5.328571428571428,605.42,0.0,REPUBLICAN,0.12,0.118,0.127,0.242,0.393
35061,8.242857142857142,470.0200000000002,4.52,REPUBLICAN,0.006,0.009,0.143,0.195,0.648
36001,7.999999999999999,808.26,54.90000000000001,DEMOCRAT,0.006,0.012,0.052,0.142,0.788
36003,9.528571428571428,160.57999999999998,2.17,REPUBLICAN,0.062,0.015,0.028,0.124,0.771
36005,15.157142857142857,0.0,0.0,DEMOCRAT,0.043,0.013,0.066,0.136,0.742
36007,9.985714285714284,524.8800000000001,38.46,DEMOCRAT,0.044,0.028,0.051,0.066,0.812
36009,11.471428571428572,207.95000000000002,6.6499999999999995,REPUBLICAN,0.015,0.013,0.024,0.156,0.793
36011,9.314285714285715,183.45,1.3299999999999998,REPUBLICAN,0.0,0.033,0.072,0.162,0.732
36013,10.142857142857142,174.08999999999997,4.650000000000001,REPUBLICAN,0.029,0.024,0.038,0.206,0.703
36015,10.028571428571428,192.71000000000004,5.949999999999999,REPUBLICAN,0.012,0.046,0.092,0.256,0.594
36017,7.971428571428571,432.79,6.369999999999999,REPUBLICAN,0.048,0.045,0.015,0.156,0.735
36019,9.557142857142859,151.79000000000002,4.969999999999999,DEMOCRAT,0.017,0.024,0.102,0.084,0.773
36021,7.128571428571428,861.56,72.24,DEMOCRAT,0.014,0.004,0.029,0.104,0.848
36023,9.414285714285715,184.8,0.0,REPUBLICAN,0.001,0.062,0.015,0.118,0.803
36025,8.414285714285715,225.50999999999993,2.3000000000000003,REPUBLICAN,0.057,0.053,0.034,0.112,0.744
36027,8.785714285714286,1511.74,55.160000000000004,DEMOCRAT,0.007,0.009,0.031,0.099,0.854
36029,10.942857142857141,922.2,67.29,DEMOCRAT,0.018,0.014,0.04,0.161,0.766
36031,10.071428571428571,192.26000000000002,0.0,DEMOCRAT,0.05,0.05,0.057,0.107,0.736
36033,9.87142857142857,92.32000000000001,2.03,REPUBLICAN,0.026,0.027,0.117,0.097,0.733
36035,9.885714285714286,508.53,37.58999999999999,REPUBLICAN,0.078,0.015,0.06,0.118,0.729
36037,8.742857142857144,464.88999999999993,12.25,REPUBLICAN,0.001,0.017,0.015,0.187,0.781
36039,9.557142857142859,612.71,10.590000000000002,REPUBLICAN,0.022,0.014,0.03,0.146,0.788
36041,9.928571428571427,158.39,0.0,REPUBLICAN,0.042,0.024,0.053,0.229,0.653
36043,9.271428571428572,381.57,5.720000000000001,REPUBLICAN,0.015,0.026,0.042,0.158,0.758
36045,10.599999999999998,116.22,0.0,REPUBLICAN,0.008,0.058,0.038,0.116,0.78
36047,12.342857142857143,0.0,0.0,DEMOCRAT,0.035,0.034,0.058,0.141,0.732
36049,9.385714285714286,138.26000000000002,0.0,REPUBLICAN,0.069,0.036,0.02,0.11,0.765
36051,8.4,264.52,8.240000000000002,REPUBLICAN,0.011,0.034,0.009,0.111,0.835
36053,9.4,558.5199999999999,9.8,REPUBLICAN,0.003,0.015,0.043,0.107,0.832
36055,9.528571428571428,625.19,37.10000000000001,DEMOCRAT,0.018,0.012,0.056,0.129,0.785
36057,9.985714285714286,305.37,10.149999999999999,REPUBLICAN,0.102,0.005,0.054,0.09,0.749
36059,9.571428571428571,3173.2699999999995,199.47,DEMOCRAT,0.017,0.018,0.043,0.142,0.779
36061,9.471428571428573,0.0,0.0,DEMOCRAT,0.02,0.016,0.04,0.121,0.803
36063,12.428571428571429,682.2099999999999,32.56,REPUBLICAN,0.001,0.028,0.037,0.204,0.73
36065,9.299999999999999,888.5700000000003,48.44,REPUBLICAN,0.016,0.025,0.033,0.153,0.774
36067,9.528571428571428,749.51,40.74999999999999,DEMOCRAT,0.019,0.008,0.054,0.163,0.756
36069,8.557142857142857,313.65,23.659999999999997,REPUBLICAN,0.001,0.012,0.031,0.107,0.849
36071,9.585714285714285,2869.4,114.70000000000003,REPUBLICAN,0.023,0.008,0.042,0.18,0.746
36073,9.742857142857144,720.09,100.25000000000003,REPUBLICAN,0.001,0.033,0.059,0.213,0.693
36075,10.514285714285714,204.01000000000002,1.68,REPUBLICAN,0.017,0.003,0.094,0.119,0.766
36077,8.299999999999999,177.59999999999997,10.080000000000002,REPUBLICAN,0.032,0.065,0.027,0.096,0.779
36079,8.77142857142857,1435.8200000000002,62.379999999999995,REPUBLICAN,0.003,0.018,0.022,0.105,0.852
36081,12.585714285714287,0.0,0.0,DEMOCRAT,0.022,0.023,0.068,0.136,0.751
36083,7.985714285714287,450.60999999999996,27.439999999999998,DEMOCRAT,0.018,0.018,0.073,0.14,0.751
36085,10.885714285714286,0.0,0.0,REPUBLICAN,0.033,0.015,0.046,0.178,0.728
36087,9.1,4250.719999999999,156.07999999999998,DEMOCRAT,0.011,0.018,0.054,0.195,0.722
36089,9.771428571428572,240.07999999999996,3.6399999999999997,REPUBLICAN,0.027,0.029,0.095,0.149,0.701
36091,7.871428571428572,302.5299999999999,3.1200000000000006,DEMOCRAT,0.02,0.012,0.062,0.156,0.751
36093,8.9,644.09,23.27,DEMOCRAT,0.04,0.007,0.051,0.06,0.841
36095,8.4,218.80000000000004,0.0,REPUBLICAN,0.007,0.02,0.04,0.108,0.825
36097,10.442857142857145,112.93999999999998,0.0,REPUBLICAN,0.01,0.009,0.071,0.239,0.67
36099,9.600000000000003,245.70000000000005,2.94,REPUBLICAN,0.001,0.012,0.042,0.082,0.864
36101,9.585714285714287,303.14,21.509999999999998,REPUBLICAN,0.036,0.031,0.057,0.201,0.674
36103,9.885714285714284,2913.78,138.54000000000002,REPUBLICAN,0.04,0.019,0.053,0.106,0.782
36105,9.814285714285715,1958.1800000000003,42.53,REPUBLICAN,0.024,0.03,0.043,0.085,0.817
36107,9.27142857142857,376.7900000000001,41.60000000000001,REPUBLICAN,0.019,0.011,0.018,0.114,0.839
36109,7.014285714285715,220.66000000000005,1.9600000000000002,DEMOCRAT,0.012,0.01,0.046,0.098,0.833
36111,9.271428571428572,1103.21,29.329999999999988,DEMOCRAT,0.014,0.023,0.045,0.1,0.818
36113,10.114285714285714,463.5100000000001,48.46000000000001,REPUBLICAN,0.026,0.018,0.104,0.13,0.723
36115,8.557142857142857,414.27,19.720000000000002,REPUBLICAN,0.026,0.027,0.135,0.138,0.673
36117,8.657142857142857,269.79,1.12,REPUBLICAN,0.001,0.016,0.061,0.132,0.789
36119,9.299999999999999,3704.1200000000003,162.94,DEMOCRAT,0.025,0.018,0.044,0.115,0.798
36121,9.085714285714285,277.89,10.42,REPUBLICAN,0.001,0.024,0.008,0.107,0.861
36123,7.842857142857143,213.81,24.05,REPUBLICAN,0.0,0.006,0.023,0.087,0.884
37001,7.928571428571428,1203.4599999999998,24.02,REPUBLICAN,0.04,0.073,0.126,0.175,0.586
37003,8.642857142857142,692.69,6.58,REPUBLICAN,0.027,0.023,0.103,0.272,0.575
37005,8.028571428571428,604.6,0.0,REPUBLICAN,0.153,0.067,0.067,0.21,0.504
37007,7.628571428571428,1272.84,8.12,DEMOCRAT,0.053,0.062,0.08,0.163,0.641
37009,7.042857142857144,408.32000000000005,3.710000000000001,REPUBLICAN,0.149,0.026,0.083,0.287,0.455
37011,7.114285714285714,398.67999999999995,0.0,REPUBLICAN,0.096,0.01,0.212,0.173,0.509
37013,6.685714285714286,670.33,2.71,REPUBLICAN,0.037,0.08,0.041,0.219,0.623
37015,6.485714285714286,1162.1399999999999,21.0,DEMOCRAT,0.1,0.04,0.064,0.214,0.582
37017,7.642857142857143,1741.8000000000002,17.540000000000006,REPUBLICAN,0.073,0.023,0.076,0.104,0.724
37019,9.942857142857141,785.5,10.8,REPUBLICAN,0.024,0.018,0.036,0.248,0.673
37021,9.685714285714287,577.4899999999999,20.159999999999997,DEMOCRAT,0.009,0.023,0.044,0.23,0.693
37023,8.128571428571428,1635.99,27.09,REPUBLICAN,0.091,0.056,0.124,0.189,0.54
37025,7.628571428571428,1032.86,18.89,REPUBLICAN,0.04,0.022,0.092,0.27,0.576
37027,8.728571428571428,1245.27,9.659999999999998,REPUBLICAN,0.028,0.031,0.072,0.199,0.67
37029,5.985714285714286,490.2699999999999,18.340000000000003,REPUBLICAN,0.091,0.025,0.121,0.188,0.575
37031,7.128571428571429,412.61,15.329999999999998,REPUBLICAN,0.01,0.067,0.167,0.197,0.56
37033,8.471428571428572,821.9599999999999,8.82,REPUBLICAN,0.06,0.035,0.199,0.179,0.527
37035,9.171428571428573,1116.08,12.579999999999998,REPUBLICAN,0.035,0.07,0.13,0.214,0.551
37037,5.92857142857143,1610.6000000000001,65.91,DEMOCRAT,0.007,0.025,0.063,0.139,0.766
37039,8.785714285714285,750.0,10.5,REPUBLICAN,0.085,0.109,0.101,0.147,0.557
37041,6.385714285714286,776.23,2.04,REPUBLICAN,0.044,0.011,0.152,0.296,0.497
37043,7.971428571428572,495.21,0.0,REPUBLICAN,0.099,0.091,0.095,0.169,0.546
37045,8.37142857142857,910.2600000000001,13.499999999999998,REPUBLICAN,0.062,0.121,0.094,0.151,0.573
37047,8.371428571428572,1440.8999999999999,78.45,REPUBLICAN,0.179,0.043,0.113,0.155,0.511
37049,7.057142857142857,619.0699999999999,8.4,REPUBLICAN,0.034,0.068,0.212,0.215,0.47
37051,10.014285714285714,726.3700000000001,15.839999999999996,DEMOCRAT,0.028,0.047,0.1,0.175,0.649
37053,7.328571428571428,279.8999999999999,0.0,REPUBLICAN,0.157,0.021,0.131,0.167,0.524
37055,12.6,518.3299999999999,8.64,REPUBLICAN,0.028,0.005,0.102,0.194,0.671
37057,7.814285714285714,954.4799999999999,10.519999999999998,REPUBLICAN,0.058,0.085,0.169,0.134,0.554
37059,7.728571428571429,756.7599999999998,6.98,REPUBLICAN,0.074,0.067,0.037,0.14,0.681
37061,5.957142857142856,3250.52,70.04999999999998,REPUBLICAN,0.068,0.044,0.143,0.126,0.62
37063,6.957142857142857,1745.57,23.71,DEMOCRAT,0.017,0.014,0.033,0.104,0.832
37065,10.585714285714287,1067.94,20.08,DEMOCRAT,0.021,0.037,0.055,0.184,0.703
37067,8.014285714285714,1223.09,11.72,DEMOCRAT,0.02,0.022,0.068,0.183,0.706
37069,7.342857142857143,1050.3000000000002,38.370000000000005,REPUBLICAN,0.038,0.03,0.061,0.127,0.745
37071,8.657142857142857,1240.0800000000004,12.72,REPUBLICAN,0.038,0.079,0.054,0.197,0.632
37073,6.042857142857143,399.55,17.36,REPUBLICAN,0.008,0.022,0.19,0.21,0.57
37075,10.900000000000002,289.61,0.0,REPUBLICAN,0.095,0.072,0.096,0.236,0.502
37077,6.314285714285715,1899.0800000000004,45.05,REPUBLICAN,0.042,0.033,0.082,0.107,0.736
37079,5.8999999999999995,1475.2399999999998,14.279999999999998,REPUBLICAN,0.072,0.061,0.127,0.24,0.501
37081,9.22857142857143,906.9999999999999,27.250000000000007,DEMOCRAT,0.04,0.055,0.117,0.199,0.588
37083,9.285714285714286,1169.6100000000001,13.519999999999996,DEMOCRAT,0.014,0.007,0.068,0.2,0.711
37085,8.085714285714285,765.25,26.400000000000002,REPUBLICAN,0.031,0.069,0.06,0.129,0.711
37087,8.642857142857144,401.52,1.6099999999999999,REPUBLICAN,0.077,0.039,0.03,0.188,0.666
37089,7.971428571428572,1128.0200000000002,46.8,REPUBLICAN,0.014,0.028,0.042,0.201,0.715
37091,7.028571428571429,1144.0900000000001,52.02000000000002,DEMOCRAT,0.02,0.007,0.06,0.217,0.696
37093,9.1,1163.7,15.519999999999996,DEMOCRAT,0.009,0.047,0.092,0.236,0.616
37095,12.542857142857144,819.7699999999998,0.0,REPUBLICAN,0.133,0.03,0.08,0.259,0.498
37097,8.171428571428573,876.98,8.9,REPUBLICAN,0.08,0.051,0.106,0.219,0.544
37099,8.857142857142858,850.8299999999999,6.859999999999999,REPUBLICAN,0.077,0.065,0.067,0.176,0.616
37101,6.942857142857143,1327.5199999999998,21.650000000000006,REPUBLICAN,0.032,0.022,0.113,0.151,0.682
37103,6.128571428571428,776.4600000000002,31.919999999999998,REPUBLICAN,0.064,0.051,0.208,0.233,0.445
37105,8.714285714285714,1842.7,14.490000000000006,REPUBLICAN,0.066,0.102,0.081,0.115,0.636
37107,6.185714285714286,928.6500000000001,19.809999999999995,REPUBLICAN,0.109,0.041,0.112,0.228,0.51
37109,7.4142857142857155,799.7,2.55,REPUBLICAN,0.029,0.09,0.084,0.234,0.563
37111,7.657142857142857,1129.3500000000001,12.73,REPUBLICAN,0.075,0.114,0.105,0.143,0.563
37113,7.557142857142858,1271.69,3.5999999999999996,REPUBLICAN,0.153,0.039,0.085,0.182,0.541
37115,7.828571428571429,206.71999999999997,0.0,REPUBLICAN,0.016,0.034,0.08,0.178,0.692
37117,7.2,998.2099999999998,26.8,REPUBLICAN,0.084,0.089,0.071,0.15,0.605
37119,8.342857142857143,1777.8799999999994,17.500000000000004,DEMOCRAT,0.029,0.037,0.075,0.166,0.694
37121,8.614285714285716,574.5100000000001,13.299999999999997,REPUBLICAN,0.096,0.035,0.146,0.154,0.569
37123,7.185714285714285,2030.4699999999996,48.04,REPUBLICAN,0.027,0.056,0.078,0.184,0.655
37125,8.2,857.1400000000001,22.160000000000004,REPUBLICAN,0.039,0.105,0.041,0.237,0.578
37127,8.799999999999999,964.81,10.559999999999999,DEMOCRAT,0.044,0.032,0.038,0.212,0.673
37129,8.285714285714286,923.35,7.620000000000001,DEMOCRAT,0.019,0.032,0.032,0.25,0.667
37131,7.442857142857144,1465.5800000000002,82.11999999999998,DEMOCRAT,0.017,0.003,0.067,0.201,0.712
37133,7.914285714285714,391.27,4.650000000000002,REPUBLICAN,0.039,0.039,0.159,0.254,0.509
37135,5.857142857142857,847.9399999999999,30.389999999999993,DEMOCRAT,0.01,0.02,0.028,0.142,0.801
37137,5.971428571428572,514.2700000000001,7.840000000000001,REPUBLICAN,0.036,0.057,0.181,0.243,0.482
37139,7.871428571428573,864.6200000000002,42.78999999999999,DEMOCRAT,0.067,0.021,0.11,0.238,0.563
37141,7.385714285714285,958.6699999999998,4.83,REPUBLICAN,0.05,0.035,0.142,0.169,0.603
37143,7.3,498.04,14.840000000000002,REPUBLICAN,0.036,0.014,0.154,0.299,0.498
37145,8.085714285714285,496.5500000000002,3.2399999999999993,REPUBLICAN,0.01,0.008,0.07,0.166,0.746
37147,7.1571428571428575,862.12,5.92,DEMOCRAT,0.034,0.065,0.085,0.204,0.612
37149,6.828571428571429,643.43,24.150000000000006,REPUBLICAN,0.018,0.115,0.105,0.263,0.499
37151,8.242857142857142,1362.95,24.689999999999998,REPUBLICAN,0.066,0.078,0.105,0.138,0.613
37153,9.285714285714286,1072.2999999999997,17.92,REPUBLICAN,0.05,0.039,0.145,0.153,0.612
37155,8.757142857142856,1854.5399999999995,38.74000000000001,REPUBLICAN,0.062,0.031,0.116,0.165,0.626
37157,9.185714285714285,484.00000000000006,3.36,REPUBLICAN,0.125,0.094,0.124,0.111,0.546
37159,8.842857142857143,1371.12,37.29,REPUBLICAN,0.086,0.065,0.131,0.175,0.542
37161,10.12857142857143,928.04,20.0,REPUBLICAN,0.045,0.17,0.098,0.156,0.532
37163,6.114285714285715,2223.3199999999997,16.210000000000004,REPUBLICAN,0.006,0.005,0.084,0.197,0.708
37165,12.042857142857143,700.5500000000001,9.030000000000001,REPUBLICAN,0.137,0.029,0.178,0.199,0.458
37167,6.957142857142857,1307.7299999999998,12.090000000000003,REPUBLICAN,0.029,0.083,0.097,0.217,0.574
37169,7.085714285714286,500.8,5.609999999999999,REPUBLICAN,0.015,0.034,0.116,0.247,0.588
37171,7.685714285714285,1114.86,7.4,REPUBLICAN,0.019,0.041,0.1,0.382,0.458
37173,10.071428571428571,790.2799999999999,14.0,REPUBLICAN,0.079,0.061,0.086,0.247,0.528
37175,6.871428571428571,330.69,2.94,REPUBLICAN,0.025,0.013,0.047,0.224,0.691
37177,10.257142857142858,2184.14,24.919999999999998,REPUBLICAN,0.054,0.016,0.103,0.301,0.527
37179,6.571428571428572,1077.96,15.900000000000002,REPUBLICAN,0.06,0.045,0.067,0.213,0.615
37181,10.157142857142857,1694.2799999999997,89.61000000000001,DEMOCRAT,0.042,0.031,0.137,0.159,0.631
37183,7.07142857142857,934.9499999999999,10.48,DEMOCRAT,0.015,0.02,0.07,0.168,0.727
37185,10.057142857142859,1209.28,30.369999999999994,DEMOCRAT,0.027,0.024,0.105,0.158,0.686
37187,8.385714285714286,1023.4799999999999,25.85,DEMOCRAT,0.113,0.053,0.057,0.301,0.476
37189,7.485714285714286,420.55000000000007,0.0,DEMOCRAT,0.062,0.01,0.072,0.363,0.493
37191,6.757142857142857,1824.7500000000002,29.44,REPUBLICAN,0.017,0.018,0.09,0.132,0.744
37193,7.528571428571428,1041.83,13.23,REPUBLICAN,0.046,0.071,0.164,0.208,0.511
37195,9.428571428571429,1646.3700000000003,38.219999999999985,DEMOCRAT,0.013,0.067,0.081,0.248,0.59
37197,8.22857142857143,1210.5999999999997,15.959999999999999,REPUBLICAN,0.073,0.027,0.08,0.199,0.621
37199,7.4142857142857155,421.64000000000004,0.0,REPUBLICAN,0.028,0.019,0.063,0.224,0.665
38001,3.914285714285714,51.56,0.0,REPUBLICAN,0.219,0.166,0.189,0.233,0.193
38003,4.485714285714286,309.84000000000003,0.0,REPUBLICAN,0.111,0.079,0.137,0.248,0.425
38005,7.800000000000002,997.39,14.629999999999999,REPUBLICAN,0.289,0.194,0.118,0.195,0.204
38007,3.9428571428571426,123.12,0.0,REPUBLICAN,0.2,0.201,0.137,0.244,0.218
38009,5.757142857142857,154.57000000000002,0.0,REPUBLICAN,0.206,0.119,0.142,0.259,0.274
38011,3.5571428571428574,198.38,0.0,REPUBLICAN,0.188,0.141,0.146,0.262,0.263
38013,5.585714285714286,655.0999999999999,0.0,REPUBLICAN,0.191,0.147,0.151,0.258,0.253
38015,4.928571428571429,872.7,3.599999999999999,REPUBLICAN,0.172,0.233,0.091,0.297,0.207
38017,4.942857142857143,1557.56,41.580000000000005,REPUBLICAN,0.09,0.113,0.142,0.233,0.423
38019,3.942857142857143,862.6100000000001,0.0,REPUBLICAN,0.146,0.272,0.165,0.222,0.195
38021,3.785714285714286,193.41000000000005,0.0,REPUBLICAN,0.151,0.077,0.227,0.277,0.267
38023,3.1714285714285717,44.17,0.0,REPUBLICAN,0.186,0.168,0.163,0.255,0.227
38025,4.185714285714285,669.04,0.0,REPUBLICAN,0.195,0.189,0.125,0.252,0.239
38027,5.4,738.4300000000001,0.0,REPUBLICAN,0.269,0.159,0.117,0.209,0.246
38029,5.685714285714285,501.76,30.87,REPUBLICAN,0.16,0.221,0.094,0.302,0.222
38031,3.8428571428571425,367.84999999999997,0.0,REPUBLICAN,0.265,0.081,0.081,0.27,0.304
38033,3.1714285714285713,227.08000000000004,0.0,REPUBLICAN,0.187,0.206,0.149,0.256,0.203
38035,5.285714285714286,869.2699999999999,5.83,REPUBLICAN,0.097,0.122,0.222,0.253,0.305
38037,2.857142857142857,175.84,0.0,REPUBLICAN,0.177,0.233,0.125,0.275,0.19
38039,3.128571428571429,761.9599999999998,0.0,REPUBLICAN,0.162,0.054,0.197,0.217,0.37
38041,4.0285714285714285,240.13,0.0,REPUBLICAN,0.218,0.207,0.15,0.232,0.193
38043,5.814285714285715,385.92,0.0,REPUBLICAN,0.193,0.206,0.074,0.301,0.226
38045,2.985714285714286,345.9899999999999,0.0,REPUBLICAN,0.115,0.07,0.193,0.307,0.315
38047,3.7428571428571424,182.75,0.0,REPUBLICAN,0.172,0.156,0.104,0.295,0.272
38049,6.185714285714286,223.86000000000007,17.43,REPUBLICAN,0.206,0.132,0.124,0.263,0.275
38051,3.2571428571428567,589.2500000000002,40.04,REPUBLICAN,0.169,0.128,0.136,0.275,0.291
38053,7.157142857142857,451.48000000000013,3.8,REPUBLICAN,0.19,0.182,0.142,0.253,0.232
38055,4.942857142857143,291.67,0.0,REPUBLICAN,0.189,0.185,0.107,0.273,0.246
38057,6.1428571428571415,240.60000000000005,0.0,REPUBLICAN,0.189,0.197,0.111,0.266,0.237
38059,5.742857142857143,792.61,9.66,REPUBLICAN,0.172,0.235,0.096,0.293,0.205
38061,4.828571428571428,1094.09,9.45,REPUBLICAN,0.192,0.16,0.134,0.258,0.256
38063,5.014285714285714,318.3299999999999,0.0,REPUBLICAN,0.133,0.183,0.193,0.218,0.274
38065,5.728571428571428,291.62,0.0,REPUBLICAN,0.181,0.217,0.102,0.28,0.221
38067,7.028571428571428,401.44999999999993,0.0,REPUBLICAN,0.08,0.216,0.202,0.256,0.247
38069,4.971428571428572,238.27,0.0,REPUBLICAN,0.253,0.136,0.12,0.246,0.246
38071,5.200000000000001,308.57,11.16,REPUBLICAN,0.242,0.25,0.138,0.175,0.195
38073,5.171428571428572,508.8999999999999,0.0,REPUBLICAN,0.073,0.114,0.223,0.236,0.354
38075,5.442857142857143,386.8199999999998,0.0,REPUBLICAN,0.193,0.13,0.141,0.262,0.274
38077,4.6,495.74999999999994,0.0,REPUBLICAN,0.155,0.174,0.189,0.116,0.366
38079,13.057142857142859,145.31,0.0,DEMOCRAT,0.248,0.154,0.135,0.235,0.228
38081,6.028571428571429,345.38,0.0,REPUBLICAN,0.081,0.163,0.249,0.251,0.257
38083,6.6571428571428575,380.15000000000003,0.0,REPUBLICAN,0.203,0.186,0.091,0.285,0.235
38085,3.8714285714285714,1360.0399999999995,0.0,DEMOCRAT,0.157,0.228,0.108,0.295,0.211
38087,3.071428571428572,400.02000000000004,0.0,REPUBLICAN,0.217,0.179,0.142,0.246,0.215
38089,6.985714285714286,534.99,9.510000000000002,REPUBLICAN,0.207,0.205,0.129,0.24,0.219
